Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
4.60000000,0.02093071,0.01720847,4.59587366,4.59558066,0.00637584,0.587562 µm.
4.60000000,0.02093071,0.01720847,4.59587366,4.59558066,0.00637584,0.587562 µm.
4.83000000,0.01377122,0.00959634,4.82569847,4.82535969,0.00702086,0.587562 µm.
4.83000000,0.01377122,0.00959634,4.82569847,4.82535969,0.00702086,0.587562 µm.
5.06000000,0.00628356,0.00161948,5.05552775,5.05513872,0.00769564,0.587562 µm.
5.06000000,0.00628356,0.00161948,5.05552775,5.05513872,0.00769564,0.587562 µm.
5.29000000,-0.00152926,-0.00672116,5.28536168,5.28491775,0.00839993,0.587562 µm.
5.29000000,-0.00152926,-0.00672116,5.28536168,5.28491775,0.00839993,0.587562 µm.
5.52000000,-0.00966407,-0.01542460,5.51520047,5.51469679,0.00913349,0.587562 µm.
5.52000000,-0.00966407,-0.01542460,5.51520047,5.51469679,0.00913349,0.587562 µm.
5.75000000,-0.01811757,-0.02448981,5.74504430,5.74447582,0.00989605,0.587562 µm.
5.75000000,-0.01811757,-0.02448981,5.74504430,5.74447582,0.00989605,0.587562 µm.
5.98000000,-0.02688632,-0.03391572,5.97489334,5.97425485,0.01068733,0.587562 µm.
5.98000000,-0.02688632,-0.03391572,5.97489334,5.97425485,0.01068733,0.587562 µm.
6.21000000,-0.03596674,-0.04370122,6.20474779,6.20403389,0.01150704,0.587562 µm.
6.21000000,-0.03596674,-0.04370122,6.20474779,6.20403389,0.01150704,0.587562 µm.
6.44000000,-0.04535510,-0.05384516,6.43460781,6.43381292,0.01235488,0.587562 µm.
6.44000000,-0.04535510,-0.05384516,6.43460781,6.43381292,0.01235488,0.587562 µm.
6.67000000,-0.05504753,-0.06434633,6.66447358,6.66359195,0.01323054,0.587562 µm.
6.67000000,-0.05504753,-0.06434633,6.66447358,6.66359195,0.01323054,0.587562 µm.
6.90000000,-0.06504004,-0.07520348,6.89434527,6.89337098,0.01413370,0.587562 µm.
6.90000000,-0.06504004,-0.07520348,6.89434527,6.89337098,0.01413370,0.587562 µm.
7.13000000,-0.07532849,-0.08641535,7.12422305,7.12315002,0.01506402,0.587562 µm.
7.13000000,-0.07532849,-0.08641535,7.12422305,7.12315002,0.01506402,0.587562 µm.
7.36000000,-0.08590857,-0.09798060,7.35410707,7.35292905,0.01602115,0.587562 µm.
7.36000000,-0.08590857,-0.09798060,7.35410707,7.35292905,0.01602115,0.587562 µm.
7.59000000,-0.09677588,-0.10989785,7.58399750,7.58270808,0.01700473,0.587562 µm.
7.59000000,-0.09677588,-0.10989785,7.58399750,7.58270808,0.01700473,0.587562 µm.
7.82000000,-0.10792585,-0.12216570,7.81389449,7.81248711,0.01801440,0.587562 µm.
7.82000000,-0.10792585,-0.12216570,7.81389449,7.81248711,0.01801440,0.587562 µm.
8.05000000,-0.11935377,-0.13478270,8.04379818,8.04226615,0.01904978,0.587562 µm.
8.05000000,-0.11935377,-0.13478270,8.04379818,8.04226615,0.01904978,0.587562 µm.
8.28000000,-0.13105480,-0.14774733,8.27370873,8.27204518,0.02011047,0.587562 µm.
8.28000000,-0.13105480,-0.14774733,8.27370873,8.27204518,0.02011047,0.587562 µm.
8.51000000,-0.14302395,-0.16105808,8.50362627,8.50182421,0.02119607,0.587562 µm.
8.51000000,-0.14302395,-0.16105808,8.50362627,8.50182421,0.02119607,0.587562 µm.
8.74000000,-0.15525609,-0.17471335,8.73355093,8.73160325,0.02230616,0.587562 µm.
8.74000000,-0.15525609,-0.17471335,8.73355093,8.73160325,0.02230616,0.587562 µm.
8.97000000,-0.16774597,-0.18871152,8.96348285,8.96138228,0.02344031,0.587562 µm.
8.97000000,-0.16774597,-0.18871152,8.96348285,8.96138228,0.02344031,0.587562 µm.
9.20000000,-0.18048817,-0.20305093,9.19342216,9.19116131,0.02459809,0.587562 µm.
9.20000000,-0.18048817,-0.20305093,9.19342216,9.19116131,0.02459809,0.587562 µm.
9.43000000,-0.19347714,-0.21772987,9.42336897,9.42094034,0.02577904,0.587562 µm.
9.43000000,-0.19347714,-0.21772987,9.42336897,9.42094034,0.02577904,0.587562 µm.
9.66000000,-0.20670721,-0.23274659,9.65332340,9.65071938,0.02698270,0.587562 µm.
9.66000000,-0.20670721,-0.23274659,9.65332340,9.65071938,0.02698270,0.587562 µm.
9.89000000,-0.22017253,-0.24809930,9.88328556,9.88049841,0.02820860,0.587562 µm.
9.89000000,-0.22017253,-0.24809930,9.88328556,9.88049841,0.02820860,0.587562 µm.
10.12000000,-0.23386715,-0.26378618,10.11325555,10.11027744,0.02945625,0.587562 µm.
10.12000000,-0.23386715,-0.26378618,10.11325555,10.11027744,0.02945625,0.587562 µm.
10.35000000,-0.24778496,-0.27980533,10.34323347,10.34005648,0.03072516,0.587562 µm.
